Creation	Duration	State	Label	
00:31.542.258	1.37 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.544.765	1.57 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.548.400	1.51 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.551.405	1.53 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.554.626	1.50 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.557.510	1.56 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.560.284	1.53 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.564.205	1.53 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.567.003	1.51 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.569.214	1.21 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:31.677.832	3.61 ms	Active	text_model_md4_mubb_main__Op0_AneInference Prediction	
00:31.910.165	12.15 ms	Active	Neural Engine Prediction	
00:31.924.586	7.89 ms	Active	Neural Engine Prediction	
00:31.933.438	5.65 ms	Active	Neural Engine Prediction	
00:32.139.143	5.88 ms	Active	Neural Engine Prediction	
00:32.145.857	6.92 ms	Active	Neural Engine Prediction	
00:32.154.346	5.85 ms	Active	Neural Engine Prediction	
00:32.191.612	2.32 ms	Active	text_model_md4_mubb_main__Op0_AneInference Prediction	
00:32.207.496	5.21 ms	Active	text_model_md4_mubb_main__Op0_AneInference Prediction	
00:32.424.638	216.23 ms	Active	Neural Engine Prediction	
00:32.667.515	222.16 ms	Active	Neural Engine Prediction	
00:32.918.018	223.86 ms	Active	Neural Engine Prediction	
00:33.181.495	238.42 ms	Active	Neural Engine Prediction	
00:33.444.608	298.15 ms	Active	decoder_main__Op0_AneInference Prediction	
00:33.575.326	4.12 ms	Active	Neural Engine Prediction	
00:33.584.393	3.53 ms	Active	Neural Engine Prediction	
00:33.584.794	3.16 ms	Active	Neural Engine Prediction	
00:33.587.923	501.00 µs	Active	Neural Engine Prediction	
00:33.608.465	605.21 µs	Active	Neural Engine Prediction	
00:33.613.840	24.88 ms	Active	Neural Engine Prediction	
00:33.614.290	24.46 ms	Active	Neural Engine Prediction	
00:33.638.727	6.77 ms	Active	Neural Engine Prediction	
00:33.641.850	3.68 ms	Active	Neural Engine Prediction	
00:33.650.879	1.98 ms	Active	Neural Engine Prediction	
00:33.651.231	1.67 ms	Active	Neural Engine Prediction	
00:33.652.866	1.81 ms	Active	Neural Engine Prediction	
00:33.746.229	114.18 ms	Active	decoder_alpha_emoji_main__Op0_AneInference Prediction	
00:33.929.209	228.33 µs	Active	decoder_alpha_emoji_main__Op0_AneInference Prediction	
00:33.938.940	2.20 ms	Active	Neural Engine Prediction	
00:33.944.767	5.65 ms	Active	op_main_image__Op1_AneInference Prediction	
00:33.952.870	4.52 ms	Active	Neural Engine Prediction	
00:33.963.329	7.28 ms	Active	op_main_image__Op1_AneInference Prediction	
00:33.971.466	308.92 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_bridge_kmeans-8bit-cgs8_main__Op0_AneInference Prediction	
00:33.972.362	1.01 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:33.974.148	1.17 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:33.976.027	1.12 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:33.977.824	1.01 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:33.982.712	1.43 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:33.985.731	1.24 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:33.988.451	1.45 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:33.991.898	1.41 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:33.994.895	1.65 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:33.998.805	1.58 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:34.002.929	1.07 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:34.005.998	1.33 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:34.009.525	1.47 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:34.015.676	1.46 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:34.019.662	1.39 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:34.022.256	1.47 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:34.025.043	1.21 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:34.027.144	470.21 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:34.028.500	472.04 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:34.030.340	599.83 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:34.031.905	522.88 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:34.033.359	472.29 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:34.034.742	478.54 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:34.036.081	475.62 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
